times,S1,I1,R1,D1,S2,I2,R2,D2
22.448979591836736,4.987769331224544,336.6176141106946,48.45634330047698,24.036559277971975,29.911579529827584,139.6721566659951,17.417576941028486,8.900400842780753
23.271043169488074,3.961651280274559,333.1424748387262,51.320681483240705,25.413105698928366,23.528032994418037,142.93951029404963,19.631538911780364,10.063004498582165
23.46938775510204,3.7488095727311306,332.27039271610744,52.00981344413382,25.743059253713984,22.188093576140506,143.52220380597515,20.170520108563366,10.347107522634605
24.2918700582173,2.9857059516225046,328.5445088713178,54.858641602527754,27.101886335053678,17.36420676875565,145.19428721189675,22.41555252841042,11.535210730415407
24.489795918367346,2.827500175440239,327.6255789920966,55.54198424463407,27.42656953202476,16.363895270467605,145.43481092896778,22.956825510717774,11.82283534565116
25.31089573857394,2.2588761898414056,323.74257433145306,58.3671897912525,28.763700747255758,12.785090289716937,145.8642923883257,25.19892140918945,13.019354852965215
25.510204081632654,2.139751813008737,322.785798008943,59.05054609210689,29.085847389176763,12.041048054541426,145.8456701778757,25.741275204980568,13.310063259366965
26.333100552124893,1.7131543382190346,318.7924811588523,61.86159953771633,30.40574980610139,9.403893703572125,145.34739761484573,27.967115918624238,14.508607922068892
26.53061224489796,1.624642378771694,317.8258460543562,62.533775283401546,30.720098927319512,8.863605834546279,145.13915254762503,28.497393506399003,14.795485467580761
27.354041315707153,1.304057480900432,313.77347932066374,65.32523709716229,32.020302584402785,6.933474004942698,143.96978256270418,30.687567323363698,15.98609962586021
27.551020408163264,1.2376636368683476,312.8002712630879,65.9903727974191,32.32885749271447,6.539924689646784,143.62749865056824,31.20605504246674,16.269356427228455
28.376987248368597,0.995518008525067,308.7119240490686,68.76812028704373,33.61223144791981,5.126948537086849,141.98163997395693,33.354526000531315,17.449091695867715
28.571428571428573,0.9460942851869554,307.74883757998697,69.41935372888445,33.911895059149366,4.843436648368841,141.5517052693417,33.85393041585926,17.724747013222487
29.398889219358892,0.7628682924387069,303.6537728712845,72.17915485852821,35.17667113838757,3.809560439457165,139.57972700509737,35.950226069286664,18.88801932551986
29.591836734693878,0.7257687674087059,302.70048712429946,72.81996919960997,35.469157442345896,3.6038719039430394,139.09180272675664,36.43207711878484,19.156865716851506
30.422134824712554,0.5865105250321382,298.6096984319755,75.56569381782448,36.71731703990249,2.844473795695207,136.89916183108252,38.4744097929853,20.302734765502393
30.612244897959183,0.558780103346408,297.6762269728459,76.19164986697591,37.00071683665946,2.695868195166123,136.37947192149443,38.93478533778892,20.562500765722948
31.44452816012755,0.45270901617101617,293.60678624146925,78.91999115956081,38.23099397870904,2.136537461958712,134.0472352024612,40.917830225732445,21.687916713937586
31.632653061224488,0.4318237624597813,292.6912386849481,79.53396433769943,38.50673699150135,2.0282448705283125,133.5097181951272,41.358685320258395,21.939587837477553
